,0,1,2,3,4,5,6,7
109,2,1,3,1,4,5,5,5
110,1,3,3,3,6,7,2,3
111,2,5,7,7,2,2,6,6
112,6,6,2,2,2,2,2,2
113,4,7,7,7,4,7,6,7
114,1,1,4,5,2,3,6,6
115,2,6,4,4,7,7,5,7
116,3,1,5,1,0,1,1,1
117,5,2,0,2,0,2,0,2
118,2,4,0,0,2,0,2,0
119,1,6,4,6,4,6,4,4
120,3,4,2,0,2,0,2,0
121,6,5,1,5,2,1,0,1
122,5,5,7,7,2,6,7,7
123,0,0,2,2,0,0,2,2
124,5,5,1,1,5,5,5,5
125,4,0,0,0,2,0,0,0
126,3,0,0,0,4,0,0,0
127,7,2,3,3,4,4,1,3
128,5,2,4,0,6,2,6,2
129,2,2,3,3,4,0,3,2
130,2,3,7,3,5,1,7,7
131,3,2,6,6,0,0,2,2
132,1,5,1,1,7,7,3,7
133,7,5,5,5,6,6,6,6
134,0,3,2,2,0,0,0,0
135,0,1,1,1,4,5,5,5
136,3,3,0,0,1,1,0,0
137,4,4,6,4,6,4,6,4
138,5,7,6,7,7,7,6,7
139,2,6,3,2,0,2,3,2
140,7,4,6,6,1,4,1,4
141,6,3,6,6,6,7,6,6
142,1,0,0,0,1,0,0,0
143,5,6,7,7,5,7,7,7
144,7,1,2,2,6,2,6,2
145,5,6,7,6,7,7,7,7
146,6,2,3,2,0,0,2,2
147,5,4,6,6,1,4,6,6
148,5,1,5,1,0,1,1,1
149,5,7,1,3,1,3,1,1
150,7,7,0,0,4,4,4,4
151,2,5,3,1,0,0,0,1
152,1,3,2,2,6,6,2,2
153,0,2,6,6,0,0,4,4
154,6,6,2,6,3,2,3,2
155,3,2,6,6,4,0,4,4
156,0,2,3,3,7,7,7,7
157,3,7,4,5,1,5,0,5
158,1,2,3,2,7,3,3,3
159,4,5,1,1,5,5,1,1
160,2,4,0,4,6,4,0,4
161,4,5,6,6,1,1,0,0
162,7,7,5,5,7,7,5,7
163,4,0,3,0,2,0,3,2
164,1,3,3,3,3,3,3,3
165,1,2,4,4,7,6,4,6
166,0,6,4,6,0,0,0,4
167,4,7,3,3,2,2,2,3
168,3,2,2,2,5,3,6,2
169,2,1,0,1,0,1,0,1
170,3,1,3,3,4,4,6,2
171,2,4,2,0,0,0,0,0
172,1,4,1,0,4,4,4,4
173,0,6,7,7,4,6,7,7
174,1,1,4,0,4,0,4,0
175,4,5,7,5,2,3,3,3
176,3,6,7,6,0,0,0,0
177,7,4,6,4,4,4,4,4
178,0,7,0,1,7,7,7,7
179,5,0,6,4,3,1,7,5
180,2,0,3,0,7,4,7,5
181,0,0,1,0,3,1,3,1
182,6,1,2,0,4,0,0,0
183,4,0,5,4,2,0,4,0
184,3,7,7,7,7,7,7,7
185,0,4,7,7,5,5,7,7
186,3,0,1,0,2,2,3,2
187,5,5,4,4,0,0,0,0
188,6,5,3,5,6,6,6,6
189,3,2,0,0,0,0,0,0
190,6,1,4,5,3,1,5,5
191,2,7,0,4,4,6,0,4
192,6,7,5,7,0,7,5,5
193,4,3,0,3,3,3,1,3
194,3,5,6,6,1,1,6,7
195,3,7,6,6,7,7,6,7
196,3,1,5,1,4,1,4,1
197,2,6,7,7,2,6,2,6
198,7,2,1,0,1,0,1,0
199,4,6,0,2,2,2,0,2
200,6,0,0,0,7,2,1,0
201,4,1,4,0,7,3,6,0
202,1,7,7,7,7,7,7,7
203,4,2,2,2,1,2,2,2
204,2,4,4,4,2,6,6,6
205,5,2,4,6,2,2,4,6
206,2,0,0,0,1,1,1,0
207,2,2,1,3,2,2,2,2
208,4,3,3,3,4,7,6,7
209,2,5,1,1,3,7,3,1
210,3,2,4,0,4,4,4,4
211,7,4,7,7,5,5,5,5
212,5,2,6,2,5,5,5,6
213,4,6,6,6,1,2,7,6
214,1,5,7,5,3,3,3,7
215,6,0,0,0,6,0,0,0
216,2,5,2,0,4,4,2,0
217,4,1,7,5,4,4,5,5
218,5,1,2,2,7,3,2,2
219,5,6,7,6,5,6,7,6
220,6,7,7,7,4,4,4,5
221,1,1,1,1,4,1,4,1
222,6,4,3,6,4,4,0,4
223,4,2,6,6,5,4,5,7
224,1,2,5,5,3,2,7,7
225,0,0,0,0,4,0,4,0
226,3,4,7,4,0,0,6,4
227,2,0,1,0,0,0,1,0
228,1,1,5,5,3,3,3,3
229,0,5,2,4,6,4,6,6
230,0,0,0,0,7,7,7,0
231,2,1,0,0,0,0,0,0
232,6,4,4,4,5,4,4,4
233,4,0,4,0,3,2,0,0
234,7,3,4,6,6,7,6,6
235,3,3,0,2,4,2,0,2
236,3,7,5,5,4,6,4,5
237,6,4,3,4,3,4,3,0
238,4,2,3,3,2,2,2,2
239,4,1,0,1,7,5,3,1
240,1,4,1,1,7,5,5,5
241,6,4,5,5,0,4,0,4
242,2,2,3,2,7,3,3,3
243,4,2,0,2,5,1,5,1
244,3,2,7,3,6,2,7,3
245,1,4,1,0,7,7,3,3
246,2,4,7,5,1,1,3,1
247,2,1,1,1,6,2,2,2
248,6,5,4,5,5,5,5,5
249,4,4,7,7,6,6,7,7
250,7,1,3,1,5,5,5,5
251,7,6,3,2,5,7,5,7
252,2,5,1,5,2,5,0,5
253,3,3,7,3,3,3,3,3
254,2,2,3,2,3,3,3,3
255,1,6,3,6,1,3,3,3
256,6,4,5,4,5,5,5,5
257,6,3,2,3,4,4,4,4
258,7,5,7,5,1,1,7,5
259,6,7,0,5,2,6,0,4
260,4,7,6,6,6,6,6,6
261,5,7,6,6,0,0,0,2
262,4,4,2,4,2,6,2,6
263,6,3,7,3,5,3,7,3
264,4,0,3,2,7,6,3,2
265,0,2,1,3,6,2,3,3
266,2,6,4,4,5,4,4,4
267,4,5,1,1,6,5,2,5
268,0,2,6,2,7,7,7,6
269,2,5,7,5,2,2,2,3
270,2,4,3,7,0,4,1,4
271,5,1,2,2,3,1,2,2
272,5,0,7,6,0,0,4,0
273,3,6,5,6,4,6,5,4
274,6,4,4,4,6,6,6,4
275,7,4,2,2,1,0,0,0
276,7,6,7,7,1,3,1,3
277,2,3,3,3,1,3,3,3
278,5,1,0,1,7,5,1,1
279,7,6,4,4,5,4,4,4
280,4,2,5,4,7,6,5,7
281,5,5,1,1,4,4,0,0
282,2,3,3,3,1,3,1,3
283,7,3,2,2,7,7,7,3
284,0,6,3,7,4,4,1,4
285,2,4,7,5,3,0,3,3
286,0,4,1,4,0,4,1,4
287,1,0,0,0,2,2,2,2
288,7,4,0,4,2,6,0,4
289,5,2,4,0,1,0,0,0
290,0,5,1,5,1,5,1,5
291,0,0,4,0,3,0,1,0
292,7,7,3,7,2,6,2,3
293,3,7,7,7,0,5,4,5
294,4,1,3,3,2,0,3,3
295,7,5,3,1,2,4,3,3
296,0,2,0,2,0,2,0,0
297,2,4,0,0,5,5,1,0
298,3,5,3,3,1,5,3,3
299,5,6,6,6,4,4,4,6
300,1,0,5,1,5,0,5,1
301,3,4,6,4,1,1,5,5
302,0,3,2,2,5,5,4,4
303,6,7,5,5,5,5,5,5
304,7,4,6,6,1,1,2,2
305,3,7,0,4,0,1,0,0
306,2,4,4,4,3,0,1,0
307,0,0,7,0,1,0,7,1
308,7,4,2,0,7,4,6,4
309,1,2,7,3,7,7,7,7
310,7,3,4,0,5,3,5,1
311,7,5,2,2,7,5,6,6
312,1,0,5,0,2,2,3,2
313,6,4,7,6,0,0,4,4
314,2,6,3,3,3,7,3,3
315,7,2,5,5,5,3,5,5
316,4,7,6,7,2,2,2,6
317,0,1,1,1,6,4,4,5
318,0,2,4,2,3,3,5,2
319,3,1,3,1,3,1,3,3
320,7,0,2,0,0,0,0,0
321,1,3,0,1,4,2,4,0
322,5,6,0,2,7,7,3,3
323,3,4,3,6,0,4,0,4
324,3,2,2,2,7,7,3,2
325,7,7,0,6,4,4,0,4
326,5,6,2,2,5,7,1,2
327,0,0,6,7,2,0,6,6
328,3,2,1,0,1,0,1,1
329,4,7,7,7,7,7,7,7
330,6,5,2,7,6,5,6,7
331,5,2,3,3,3,3,3,3
332,2,1,2,2,2,2,2,2
333,3,3,3,3,5,1,3,3
334,7,4,6,4,4,4,6,4
335,7,5,2,1,1,1,0,1
336,2,6,0,6,7,7,7,6
337,4,5,4,5,6,7,6,7
338,3,2,4,2,6,6,4,6
339,7,7,6,6,0,6,6,6
340,6,1,4,5,7,7,7,7
341,2,2,6,6,5,7,5,6
342,0,4,6,6,4,4,4,4
343,5,7,1,5,0,5,0,5
344,0,1,0,1,4,5,4,4
345,7,2,7,6,7,7,7,7
346,4,4,6,6,5,5,7,5
347,3,3,3,3,3,3,3,3
348,6,1,1,1,5,1,5,1
349,1,7,5,5,7,7,7,7
350,1,4,2,0,2,0,2,0
351,6,5,2,1,1,1,1,1
352,2,7,6,6,3,7,7,7
353,5,7,1,3,1,1,1,3
354,7,2,5,2,3,3,3,3
355,6,0,1,1,7,4,7,5
356,7,3,2,3,5,5,7,7
357,1,1,7,1,4,0,7,1
358,6,5,7,7,1,5,1,5
359,0,0,6,0,5,1,5,5
360,4,2,2,2,0,0,2,2
361,5,7,2,2,7,7,2,2
362,4,1,7,7,7,7,7,7
363,6,3,2,2,3,3,2,3
364,4,2,6,6,0,0,0,2
365,5,7,3,3,6,6,6,6
366,1,3,6,2,1,3,2,2
367,1,4,4,4,5,4,4,4
368,0,5,3,3,4,4,2,4
369,3,1,7,3,0,1,3,3
370,5,0,7,5,6,6,7,7
371,1,7,5,7,4,4,4,4
372,7,0,2,2,7,0,7,2
373,7,2,6,2,4,0,4,2
374,0,1,1,1,7,7,3,3
375,0,1,6,2,5,1,6,3
376,7,5,5,5,5,5,5,5
377,1,6,7,7,1,2,7,7
378,7,2,0,0,1,3,1,1
379,3,5,2,7,6,4,6,6
380,6,4,7,5,5,5,7,5
381,6,5,5,5,0,5,1,5
382,7,3,3,3,6,2,6,3
383,2,7,6,6,1,5,6,7
384,1,4,4,4,2,4,4,4
385,2,0,1,1,1,0,1,1
386,4,2,7,7,4,6,7,6
387,7,2,1,1,0,2,0,0
388,3,2,6,6,0,2,6,6
389,5,6,3,7,3,7,3,7
390,5,2,4,4,6,6,4,6
391,5,5,4,4,4,4,4,4
392,5,3,3,3,0,2,3,3
393,0,6,5,4,1,1,1,1
394,5,7,7,7,1,3,3,7
395,0,3,7,7,2,2,6,2
396,3,0,1,0,1,0,1,1
397,4,1,2,3,0,1,2,0
398,4,0,6,0,7,0,6,4
399,5,5,5,7,6,6,6,7
400,3,2,6,2,4,6,4,6
401,0,1,7,1,1,1,5,1
402,2,2,4,4,2,2,0,0
403,5,5,4,4,6,6,6,6
404,7,6,6,6,0,4,4,4
405,4,4,7,6,0,0,3,6
406,3,4,6,6,0,0,2,6
407,7,3,3,3,3,3,3,3
408,5,0,3,3,1,0,3,1
409,2,0,5,0,3,0,5,1
410,7,5,5,5,4,5,4,5
411,0,1,4,4,0,0,0,0
412,1,0,7,4,1,0,5,4
413,1,5,2,4,7,7,6,7
414,3,6,2,2,6,6,6,6
415,7,0,6,4,5,4,6,4
416,5,6,1,5,6,6,3,7
417,5,4,6,6,0,4,4,4
418,0,6,5,7,0,2,5,7
419,0,5,3,5,2,6,2,6
420,0,6,0,4,7,7,4,4
421,5,3,0,2,4,2,0,2
422,3,2,1,0,6,2,7,2
423,5,6,7,7,2,6,3,7
424,2,6,3,7,1,1,1,1
425,6,6,4,4,0,6,0,4
426,4,5,6,6,2,4,2,6
427,0,4,4,4,2,0,6,4
428,4,6,5,6,4,6,5,6
429,4,4,4,4,1,4,5,4
430,2,6,7,7,0,4,4,4
431,4,7,2,3,6,6,2,2
432,7,0,7,0,4,0,4,0
433,4,1,1,1,1,1,1,1
434,0,4,2,6,0,4,2,6
435,5,7,2,3,2,7,2,3
436,2,3,7,7,0,0,2,3
437,4,1,7,3,2,0,2,2
438,0,0,6,2,1,1,0,0
439,3,3,2,2,0,3,2,2
440,0,7,5,5,0,7,5,5
441,0,1,6,5,6,6,6,6
442,6,2,1,1,1,0,1,1
443,3,7,3,7,3,3,3,3
444,4,2,6,2,4,6,6,6
445,5,7,6,7,3,7,6,7
446,5,7,5,5,4,7,5,5
447,5,6,2,2,4,4,4,6
448,6,0,3,3,2,2,3,3
449,6,6,7,7,7,6,7,7
450,5,2,5,3,5,3,5,3
451,4,2,0,2,5,6,4,0
452,2,3,2,3,3,3,2,3
453,0,2,0,2,7,3,6,2
454,6,3,6,3,0,1,2,3
455,2,5,0,1,3,1,1,1
456,2,1,7,1,3,1,3,1
457,6,6,2,2,0,2,0,2
458,4,5,4,5,3,5,0,5
459,6,2,7,6,4,6,6,6
460,0,4,0,4,4,4,0,4
461,6,0,2,2,2,2,2,2
462,3,3,5,1,0,0,0,0
463,6,3,7,3,1,1,1,1
464,7,6,1,4,7,7,1,5
465,7,7,6,7,2,2,6,6
466,6,0,1,0,4,0,4,0
467,3,4,1,5,0,0,0,0
468,2,6,2,6,6,6,6,6
469,4,7,2,3,1,5,1,3
470,6,3,2,2,5,3,0,2
471,7,2,7,3,7,2,7,3
472,6,5,5,5,4,5,5,5
473,3,0,3,1,3,1,3,3
474,0,0,2,0,6,4,6,4
475,6,0,7,5,2,0,3,3
476,5,3,6,6,7,3,6,6
477,0,7,0,7,1,7,0,7
478,2,2,2,2,5,0,0,2
479,0,3,0,1,1,1,1,1
480,3,7,2,6,5,7,6,6
481,5,3,4,2,2,2,0,2
482,6,3,4,3,4,7,4,4
483,2,2,0,0,5,0,0,0
484,7,4,6,6,0,0,2,2
485,1,0,0,0,5,4,4,0
486,0,5,5,5,7,7,5,5
487,2,0,6,2,7,2,6,6
488,3,2,6,6,4,6,4,6
489,1,2,3,2,7,6,3,2
490,0,1,5,5,0,1,1,1
491,3,7,7,7,0,4,4,5
492,6,3,7,3,4,1,4,7
493,6,2,6,2,5,5,5,5
494,3,4,4,4,3,7,5,5
495,3,0,3,0,0,0,3,0
496,2,4,3,3,2,4,3,3
497,3,2,0,2,4,6,0,0
498,4,7,1,3,5,7,1,7
499,5,3,1,3,7,3,3,3
500,3,0,5,0,5,0,5,0
501,6,3,4,1,7,3,4,1
502,2,6,3,2,2,2,2,2
503,7,5,2,4,7,7,6,6
504,7,6,1,0,1,0,1,0
505,4,6,5,6,0,6,1,4
506,1,1,5,1,7,3,7,3
507,4,1,5,1,5,1,5,1
508,1,3,0,1,1,1,1,1
509,6,1,4,4,7,5,5,5
510,4,6,6,6,4,4,6,6
511,3,1,3,3,5,1,2,2
512,2,7,2,6,0,5,0,4
513,2,6,2,2,5,4,6,6
514,7,5,0,0,2,4,2,0
515,0,0,4,0,5,1,5,5
516,6,3,0,2,1,3,1,1
517,5,4,5,4,3,6,7,6
518,1,1,1,1,6,0,4,1
519,7,4,5,4,1,1,5,5
520,7,2,1,0,3,2,1,0
521,1,6,2,2,7,7,2,2
522,3,6,2,2,0,2,2,2
523,4,3,5,1,5,5,5,5
524,0,7,3,3,0,2,0,3
525,0,6,1,3,4,6,5,7
526,3,1,1,1,1,1,1,1
527,1,5,7,6,4,4,4,4
528,4,2,0,0,4,2,0,0
529,1,4,1,4,2,6,3,6
530,3,6,2,6,2,6,2,6
531,6,4,6,6,5,5,7,5
532,7,4,3,1,3,0,1,1
533,1,4,7,4,1,0,5,5
534,1,1,6,4,7,5,6,5
535,4,0,5,1,0,0,1,0
536,6,3,7,3,7,7,7,7
537,3,1,6,2,3,1,3,3
538,5,1,5,5,3,3,7,5
539,6,6,5,6,0,4,0,4
540,1,2,0,0,0,2,0,0
541,2,3,4,7,1,3,5,5
542,2,5,0,1,6,7,4,5
543,0,2,1,3,5,7,5,3
544,4,5,3,1,4,5,0,5
545,4,4,7,5,0,0,1,0
546,1,3,7,7,6,2,6,6
547,6,7,6,6,0,6,6,6
548,0,0,7,1,5,5,5,5
549,6,3,6,3,3,3,3,3
550,0,6,7,7,3,2,3,7
551,4,4,1,4,2,2,0,0
552,3,6,0,0,3,3,1,3
553,0,4,1,4,6,4,2,4
554,5,3,4,2,2,2,6,2
555,3,1,6,2,7,3,6,2
556,2,2,5,5,5,4,5,5
557,6,2,2,2,2,2,2,2
558,6,2,6,6,3,3,7,7
559,6,0,6,6,6,2,6,6
560,1,1,2,2,3,3,2,2
561,3,5,1,1,5,5,5,5
562,3,2,7,6,2,2,6,2
563,6,4,2,6,6,6,6,6
564,6,7,2,3,4,4,0,6
565,5,7,0,7,2,2,2,2
566,1,5,2,5,4,5,4,4
567,6,2,2,2,4,4,4,0
568,6,0,0,0,0,0,0,0
569,5,0,7,7,5,1,7,7
570,1,7,3,3,0,5,3,3
571,6,5,5,5,2,2,2,0
572,4,1,6,6,7,3,7,7
573,6,7,3,3,0,1,3,3
574,0,0,2,2,1,1,2,2
575,0,0,4,4,3,0,5,4
576,0,4,1,4,6,4,4,4
577,2,7,3,3,5,7,3,7
578,4,1,6,0,5,5,6,4
579,7,7,7,7,6,7,6,7
580,1,1,1,1,4,5,5,5
581,0,0,7,2,5,0,7,0
582,3,5,4,5,7,5,4,5
583,5,4,1,5,0,0,0,0
584,3,2,1,0,5,5,5,5
585,5,3,7,3,7,7,7,7
586,6,7,3,3,4,4,0,3
587,5,1,6,6,1,1,4,0
588,2,2,5,0,7,3,5,1
589,3,1,2,3,6,4,6,2
590,0,1,3,3,0,0,3,3
591,3,2,0,2,2,2,0,2
592,2,7,7,7,2,6,3,7
593,2,6,1,3,1,3,1,1
594,6,2,1,2,4,6,5,0
595,5,3,3,3,5,7,7,3
596,1,6,3,2,4,4,3,6
597,0,4,1,5,2,2,3,2
598,6,4,0,4,6,4,2,4
599,6,4,3,7,4,4,2,6
600,7,4,7,5,0,4,1,5
601,3,7,0,6,1,3,0,3
602,3,2,1,1,4,6,5,5
603,0,4,7,4,5,4,7,4
604,7,5,6,4,1,5,5,5
605,7,4,6,6,6,6,6,6
606,1,2,5,1,4,0,4,4
607,2,3,5,7,6,7,6,7
608,4,0,7,4,4,0,7,4
609,4,2,0,2,7,3,6,2
610,2,4,6,4,4,4,4,4
611,7,4,3,4,1,1,3,1
612,3,2,3,2,1,0,3,2
613,2,3,1,1,2,3,1,1
614,3,6,1,4,5,4,1,5
615,2,7,1,3,5,5,1,5
616,0,0,6,4,6,4,6,4
617,0,0,3,3,4,0,3,1
618,7,3,6,2,1,1,3,3
619,7,0,0,0,4,0,0,0
620,3,2,6,2,7,6,6,6
621,3,0,3,0,3,1,3,1
622,3,1,4,1,0,1,4,0
623,3,0,3,0,3,3,3,3
624,4,1,4,1,6,3,6,3
625,1,3,3,3,3,3,3,3
626,6,5,2,6,7,7,2,6
627,3,7,6,7,0,6,2,6
628,2,0,4,4,6,6,6,4
629,6,4,0,0,7,5,6,4
630,5,0,7,0,7,6,7,6
631,4,2,6,2,7,3,7,2
632,1,4,5,4,6,6,7,6
633,2,1,7,3,2,0,2,2
634,5,6,4,4,5,7,5,4
635,7,7,7,7,5,7,5,7
636,0,1,0,1,0,1,0,0
637,4,7,2,3,0,3,2,3
638,2,3,2,3,2,2,2,2
639,1,3,5,7,0,3,1,1
640,2,7,3,3,1,1,1,1
641,7,6,4,6,2,6,4,6
642,4,1,4,1,0,1,4,1
643,1,5,6,4,6,7,6,6
644,5,5,6,6,4,4,6,6
645,7,1,3,3,7,1,3,3
646,2,5,7,5,7,5,7,5
647,4,0,0,0,2,0,0,0
648,6,6,5,4,2,2,1,0
649,4,2,7,2,1,1,1,3
650,7,3,3,3,2,3,3,3
651,7,1,5,5,5,5,5,5
652,7,5,4,4,5,5,4,4
653,3,3,2,3,6,3,6,2
654,0,1,2,1,0,0,2,0
655,5,1,2,2,2,3,2,2
656,6,4,2,4,3,0,2,0
657,7,1,1,1,4,1,1,1
658,6,0,7,4,1,0,5,0
659,6,1,1,1,4,1,1,1
660,0,3,3,3,6,2,2,3
661,4,7,0,3,6,7,6,6
662,1,5,7,7,4,5,4,5
663,4,2,6,2,4,4,6,6
664,4,2,3,2,4,4,1,2
665,0,5,7,7,5,5,7,7
666,3,4,0,4,5,4,4,4
667,6,2,2,2,6,6,2,2
668,4,5,5,5,6,4,4,4
669,5,1,2,1,4,1,0,1
670,0,0,0,0,1,1,1,1
671,2,4,2,0,1,4,1,0
672,0,5,5,5,3,3,3,5
673,3,0,0,0,0,0,0,0
674,0,5,2,3,4,5,4,5
675,0,2,6,6,1,2,5,6
676,4,2,1,3,0,2,1,3
677,0,0,0,0,2,2,2,2
678,5,6,5,4,4,4,4,4
679,4,7,7,7,0,4,5,5
680,7,4,3,0,5,4,3,5
681,1,2,3,2,7,2,3,2
682,0,4,6,6,0,0,0,0
683,5,5,1,5,0,1,1,1
684,7,5,7,5,3,3,3,7
685,2,3,0,3,6,7,6,7
686,3,5,7,7,6,6,6,6
687,0,5,7,7,5,5,5,5
688,1,2,1,2,2,2,2,2
689,2,7,3,7,1,3,1,3
690,3,7,7,7,3,3,3,3
691,1,0,5,4,0,0,5,4
692,5,5,7,7,1,1,1,5
693,7,5,6,6,3,7,3,7
694,5,3,1,1,6,2,0,1
695,7,2,1,1,7,6,5,5
696,3,6,7,6,4,4,4,4
697,6,4,6,4,7,6,7,6
698,1,1,4,4,5,5,5,5
699,7,1,6,3,3,3,3,3
700,1,5,4,4,3,3,4,4
701,2,7,4,5,0,7,4,5
702,5,7,0,1,0,5,0,0
703,4,5,3,1,4,4,1,1
704,7,5,4,4,4,4,4,4
705,3,1,1,1,3,3,3,3
706,7,7,5,7,5,7,5,7
707,0,4,4,4,3,6,7,6
708,2,6,5,7,1,5,5,5
709,6,1,3,1,4,1,4,1
710,1,0,7,7,6,4,6,6
711,4,6,4,4,7,6,4,4
712,3,5,4,5,3,7,7,5
713,0,0,7,4,1,0,5,0
714,0,5,6,6,2,3,6,6
715,6,1,3,3,4,4,5,5
716,1,6,4,6,1,7,5,6
717,5,7,7,7,1,5,5,5
718,4,1,0,1,3,1,2,1
719,7,3,7,3,0,3,6,3
720,4,5,0,4,6,6,4,4
721,3,2,6,2,7,2,6,2
722,3,0,4,4,1,0,4,0
723,4,1,0,0,1,1,1,1
724,1,1,2,1,3,3,2,3
725,2,6,5,4,0,6,4,4
726,7,7,5,7,2,6,2,6
727,5,0,3,0,7,4,7,2
728,1,4,3,7,3,7,3,7
729,6,0,7,4,4,4,6,4
730,3,4,6,4,1,1,2,4
731,1,5,7,5,7,5,7,5
732,0,1,5,1,5,5,5,5
733,2,6,2,6,7,7,7,7
734,1,0,4,0,5,1,5,1
735,6,7,4,4,2,6,4,4
736,7,0,2,0,4,0,0,0
737,6,7,2,3,0,3,2,3
738,0,2,2,2,5,0,1,2
739,7,3,3,3,2,2,3,3
740,5,1,2,2,5,1,0,0
741,2,5,5,5,1,1,1,5
742,6,1,4,1,7,1,5,1
743,3,0,4,4,3,6,7,4
744,0,0,0,0,0,0,0,0
745,3,5,4,5,3,3,7,7
746,3,1,4,4,3,1,5,5
747,2,0,6,2,7,5,6,6
748,1,7,1,1,2,7,0,1
749,5,0,4,4,0,0,0,0
750,4,1,1,1,7,5,5,1
751,6,4,5,5,3,7,7,7
752,7,4,2,2,0,4,2,2
753,0,0,5,4,4,0,5,4
754,6,5,7,7,0,4,3,7
755,4,4,2,4,0,4,0,4
756,5,2,3,2,4,0,1,0
757,1,2,6,2,7,7,7,7
758,4,4,0,0,3,0,1,0
759,3,7,1,7,5,7,1,5
760,4,0,4,0,5,4,4,4
761,6,5,6,4,2,7,2,6
762,4,2,2,2,3,2,3,2
763,2,3,7,7,2,2,6,3
764,2,4,3,2,6,6,2,6
765,6,6,1,5,0,4,0,4
766,5,5,4,5,6,5,4,4
767,3,7,7,7,3,7,3,7
768,5,4,0,0,0,0,0,0
769,1,4,0,4,1,5,1,4
770,2,6,7,7,1,5,5,7
771,4,0,2,0,1,0,1,0
772,7,6,7,6,4,4,6,6
773,3,5,1,1,2,2,2,0
774,4,4,3,2,4,4,2,6
